,Date,Flight name,Source,Destination,Departure_time,Arrival_time,Duration,No of stop,Price
5512,2022-12-09,Air India,Delhi,Kolkata,07:00,08:50,25h 50m,1,13620
5513,2022-12-09,IndiGo,Delhi,Kolkata,13:40,20:05,6h 25m,1,13682
5514,2022-12-09,Air India,Delhi,Kolkata,05:55,23:50,17h 55m,2,13717
5515,2022-12-09,Air India,Delhi,Kolkata,05:55,08:50,26h 55m,2,13717
5516,2022-12-09,Go First,Delhi,Kolkata,02:40,10:00,7h 20m,1,13790
5517,2022-12-09,Go First,Delhi,Kolkata,21:45,06:40,8h 55m,1,13790
5518,2022-12-09,Go First,Delhi,Kolkata,20:45,06:40,9h 55m,1,13790
5519,2022-12-09,Go First,Delhi,Kolkata,17:55,06:40,12h 45m,1,13790
5520,2022-12-09,Vistara,Delhi,Kolkata,11:10,19:55,8h 45m,2,13964
5521,2022-12-09,Go First,Delhi,Kolkata,22:30,06:40,8h 10m,1,14104
5522,2022-12-09,Air India,Delhi,Kolkata,17:50,23:50,6h,1,14145
5523,2022-12-09,Air India,Delhi,Kolkata,14:30,23:50,9h 20m,2,14145
5524,2022-12-09,Air India,Delhi,Kolkata,21:20,08:50,11h 30m,1,14145
5525,2022-12-09,Air India,Delhi,Kolkata,10:00,23:50,13h 50m,1,14145
5526,2022-12-09,Air India,Delhi,Kolkata,19:00,08:50,13h 50m,1,14145
5527,2022-12-09,Air India,Delhi,Kolkata,17:50,08:50,15h,1,14145
5528,2022-12-09,Air India,Delhi,Kolkata,14:30,08:50,18h 20m,2,14145
5529,2022-12-09,IndiGo,Delhi,Kolkata,12:55,20:05,7h 10m,1,14197
5530,2022-12-09,Vistara,Delhi,Kolkata,21:55,19:55,22h,1,14303
5531,2022-12-09,Vistara,Delhi,Kolkata,20:40,19:55,23h 15m,1,14303
5532,2022-12-09,Vistara,Delhi,Kolkata,19:00,19:55,24h 55m,1,14303
5533,2022-12-09,Vistara,Delhi,Kolkata,16:45,19:55,27h 10m,1,14303
5534,2022-12-09,Vistara,Delhi,Kolkata,21:20,09:40,12h 20m,2,14321
5535,2022-12-09,Vistara,Delhi,Kolkata,12:50,19:55,7h 5m,1,14460
5536,2022-12-09,Vistara,Delhi,Kolkata,21:55,16:55,19h,1,14618
5537,2022-12-09,Vistara,Delhi,Kolkata,20:40,16:55,20h 15m,1,14618
5538,2022-12-09,Vistara,Delhi,Kolkata,19:00,16:55,21h 55m,1,14618
5539,2022-12-09,Vistara,Delhi,Kolkata,16:45,16:55,24h 10m,1,14618
5540,2022-12-09,Air India,Delhi,Kolkata,20:40,10:40,14h,1,14670
5541,2022-12-09,Air India,Delhi,Kolkata,16:10,10:40,18h 30m,1,14670
5542,2022-12-09,Air India,Delhi,Kolkata,05:45,10:40,28h 55m,1,14670
5543,2022-12-09,Vistara,Delhi,Kolkata,11:40,19:55,8h 15m,1,14723
5544,2022-12-09,Vistara,Delhi,Kolkata,09:30,19:55,10h 25m,1,14723
5545,2022-12-09,Vistara,Delhi,Kolkata,08:50,19:55,11h 5m,1,14723
5546,2022-12-09,Vistara,Delhi,Kolkata,07:30,19:55,12h 25m,1,14723
5547,2022-12-09,Vistara,Delhi,Kolkata,10:20,19:55,9h 35m,1,14775
5548,2022-12-09,Vistara,Delhi,Kolkata,15:30,19:55,28h 25m,1,14775
5549,2022-12-09,Vistara,Delhi,Kolkata,21:55,09:40,11h 45m,1,14933
5550,2022-12-09,Vistara,Delhi,Kolkata,20:40,09:40,13h,1,14933
5551,2022-12-09,Vistara,Delhi,Kolkata,19:00,09:40,14h 40m,1,14933
5552,2022-12-09,Vistara,Delhi,Kolkata,16:45,09:40,16h 55m,1,14933
5553,2022-12-09,Air India,Delhi,Kolkata,14:00,23:50,9h 50m,1,14985
5554,2022-12-09,Air India,Delhi,Kolkata,14:00,08:50,18h 50m,1,14985
5555,2022-12-09,IndiGo,Delhi,Kolkata,01:55,07:50,5h 55m,1,15089
5556,2022-12-09,Vistara,Delhi,Kolkata,15:30,16:55,25h 25m,1,15090
5557,2022-12-09,Vistara,Delhi,Kolkata,14:20,19:55,5h 35m,1,15248
5558,2022-12-09,Vistara,Delhi,Kolkata,06:00,19:55,13h 55m,1,15248
5559,2022-12-09,Vistara,Delhi,Kolkata,19:45,19:55,24h 10m,1,15248
5560,2022-12-09,Vistara,Delhi,Kolkata,17:45,19:55,26h 10m,1,15248
5561,2022-12-09,Vistara,Delhi,Kolkata,15:30,09:40,18h 10m,1,15405
5562,2022-12-09,Vistara,Delhi,Kolkata,19:45,16:55,21h 10m,1,15563
5563,2022-12-09,Vistara,Delhi,Kolkata,17:45,16:55,23h 10m,1,15563
5564,2022-12-09,Air India,Delhi,Kolkata,11:20,23:50,36h 30m,2,15834
5565,2022-12-09,Vistara,Delhi,Kolkata,19:45,09:40,13h 55m,1,15878
5566,2022-12-09,Vistara,Delhi,Kolkata,17:45,09:40,15h 55m,1,15878
5567,2022-12-09,Air India,Delhi,Kolkata,09:45,10:40,24h 55m,1,15930
5568,2022-12-09,IndiGo,Delhi,Kolkata,16:45,23:15,6h 30m,1,16437
5569,2022-12-09,Vistara,Delhi,Kolkata,07:40,19:55,12h 15m,2,18647
5570,2022-12-09,Vistara,Delhi,Kolkata,11:10,19:55,8h 45m,2,19500
5571,2022-12-09,Air India,Delhi,Kolkata,08:25,08:50,24h 25m,2,20146
5572,2022-12-09,Air India,Delhi,Kolkata,08:25,23:50,39h 25m,2,20146
5573,2022-12-09,Air India,Delhi,Kolkata,04:55,08:50,27h 55m,2,21721
5574,2022-12-09,Air India,Delhi,Kolkata,04:55,23:50,42h 55m,2,21721
5575,2022-12-09,Vistara,Delhi,Kolkata,09:30,16:55,7h 25m,1,22335
5576,2022-12-09,Vistara,Delhi,Kolkata,08:50,16:55,8h 5m,1,22335
5577,2022-12-09,Vistara,Delhi,Kolkata,07:30,16:55,9h 25m,1,22335
5578,2022-12-09,IndiGo,Delhi,Kolkata,10:55,18:10,7h 15m,1,25274
5579,2022-12-09,Air India,Delhi,Kolkata,05:30,10:45,29h 15m,1,42462
5580,2022-12-15,Go First,Delhi,Kolkata,05:50,08:00,2h 10m,Non,7001
5581,2022-12-15,Go First,Delhi,Kolkata,02:40,09:40,7h,1,7003
5582,2022-12-15,Go First,Delhi,Kolkata,21:45,09:40,11h 55m,1,7003
5583,2022-12-15,Go First,Delhi,Kolkata,20:45,09:40,12h 55m,1,7003
5584,2022-12-15,SpiceJet,Delhi,Kolkata,05:45,07:45,2h,Non,7003
5585,2022-12-15,SpiceJet,Delhi,Kolkata,20:35,22:50,2h 15m,Non,7003
5586,2022-12-15,IndiGo,Delhi,Kolkata,07:00,08:55,1h 55m,Non,7004
5587,2022-12-15,IndiGo,Delhi,Kolkata,05:35,07:35,2h,Non,7004
5588,2022-12-15,IndiGo,Delhi,Kolkata,19:00,21:00,2h,Non,7004
5589,2022-12-15,IndiGo,Delhi,Kolkata,03:00,05:10,2h 10m,Non,7004
5590,2022-12-15,IndiGo,Delhi,Kolkata,10:00,12:10,2h 10m,Non,7004
5591,2022-12-15,IndiGo,Delhi,Kolkata,09:00,11:10,2h 10m,Non,7004
5592,2022-12-15,IndiGo,Delhi,Kolkata,20:30,22:40,2h 10m,Non,7004
5593,2022-12-15,IndiGo,Delhi,Kolkata,22:50,01:00,2h 10m,Non,7004
5594,2022-12-15,IndiGo,Delhi,Kolkata,23:55,02:05,2h 10m,Non,7004
5595,2022-12-15,IndiGo,Delhi,Kolkata,12:20,14:30,2h 10m,Non,7004
5596,2022-12-15,Air India,Delhi,Kolkata,20:15,22:25,2h 10m,Non,7005
5597,2022-12-15,Air India,Delhi,Kolkata,06:50,09:05,2h 15m,Non,7005
5598,2022-12-15,Vistara,Delhi,Kolkata,15:55,18:05,2h 10m,Non,7268
5599,2022-12-15,Air India,Delhi,Kolkata,16:45,19:00,2h 15m,Non,7530
5600,2022-12-15,IndiGo,Delhi,Kolkata,16:05,20:30,4h 25m,1,8000
5601,2022-12-15,IndiGo,Delhi,Kolkata,13:55,20:30,6h 35m,1,8000
5602,2022-12-15,IndiGo,Delhi,Kolkata,10:10,17:25,7h 15m,1,8000
5603,2022-12-15,IndiGo,Delhi,Kolkata,06:10,10:50,4h 40m,1,8002
5604,2022-12-15,IndiGo,Delhi,Kolkata,14:30,21:40,7h 10m,1,8002
5605,2022-12-15,Air Asia,Delhi,Kolkata,07:15,12:30,5h 15m,1,8078
5606,2022-12-15,SpiceJet,Delhi,Kolkata,13:05,10:40,21h 35m,1,8159
5607,2022-12-15,SpiceJet,Delhi,Kolkata,09:25,10:40,25h 15m,1,8159
5608,2022-12-15,IndiGo,Delhi,Kolkata,06:10,11:10,5h,1,8159
5609,2022-12-15,Air India,Delhi,Kolkata,12:10,14:30,2h 20m,Non,8160
5610,2022-12-15,IndiGo,Delhi,Kolkata,14:55,19:40,4h 45m,1,8579
5611,2022-12-15,IndiGo,Delhi,Kolkata,12:30,19:40,7h 10m,1,8579
5612,2022-12-15,Vistara,Delhi,Kolkata,06:15,08:20,2h 5m,Non,8895
5613,2022-12-15,Vistara,Delhi,Kolkata,17:30,19:35,2h 5m,Non,8895
5614,2022-12-15,Vistara,Delhi,Kolkata,07:30,09:35,2h 5m,Non,8895
5615,2022-12-15,Vistara,Delhi,Kolkata,20:30,22:45,2h 15m,Non,8895
5616,2022-12-15,Air Asia,Delhi,Kolkata,20:20,08:10,11h 50m,1,8950
5617,2022-12-15,Air Asia,Delhi,Kolkata,15:00,02:30,11h 30m,1,9115
5618,2022-12-15,Air Asia,Delhi,Kolkata,10:35,15:35,5h,1,9581
5619,2022-12-15,Air Asia,Delhi,Kolkata,10:35,21:05,10h 30m,1,9581
5620,2022-12-15,Go First,Delhi,Kolkata,06:30,15:50,9h 20m,1,9838
5621,2022-12-15,IndiGo,Delhi,Kolkata,06:20,11:50,5h 30m,1,9848
5622,2022-12-15,IndiGo,Delhi,Kolkata,05:00,11:50,6h 50m,1,9848
5623,2022-12-15,Air India,Delhi,Kolkata,09:25,15:30,6h 5m,1,10050
5624,2022-12-15,Air India,Delhi,Kolkata,09:25,17:00,7h 35m,1,10050
5625,2022-12-15,Air India,Delhi,Kolkata,09:25,09:15,23h 50m,1,10050
5626,2022-12-15,IndiGo,Delhi,Kolkata,07:25,13:15,5h 50m,1,10102
5627,2022-12-15,IndiGo,Delhi,Kolkata,14:40,20:35,5h 55m,1,10102
5628,2022-12-15,Go First,Delhi,Kolkata,11:10,15:50,4h 40m,1,10153
5629,2022-12-15,IndiGo,Delhi,Kolkata,17:05,21:40,4h 35m,1,10259
5630,2022-12-15,IndiGo,Delhi,Kolkata,17:15,22:55,5h 40m,1,10317
5631,2022-12-15,IndiGo,Delhi,Kolkata,15:35,22:25,6h 50m,1,10364
5632,2022-12-15,Air Asia,Delhi,Kolkata,07:10,15:15,8h 5m,2,10474
5633,2022-12-15,IndiGo,Delhi,Kolkata,01:55,07:50,5h 55m,1,10522
5634,2022-12-15,IndiGo,Delhi,Kolkata,11:45,18:45,7h,1,10758
5635,2022-12-15,IndiGo,Delhi,Kolkata,06:30,13:10,6h 40m,1,10784
5636,2022-12-15,IndiGo,Delhi,Kolkata,17:35,22:30,4h 55m,1,10837
5637,2022-12-15,IndiGo,Delhi,Kolkata,09:55,16:55,7h,1,11099
5638,2022-12-15,Air India,Delhi,Kolkata,21:30,08:05,10h 35m,1,11520
5639,2022-12-15,Air India,Delhi,Kolkata,16:45,08:05,15h 20m,1,11520
5640,2022-12-15,Air Asia,Delhi,Kolkata,04:10,21:05,16h 55m,2,11529
5641,2022-12-15,IndiGo,Delhi,Kolkata,09:55,16:40,6h 45m,1,11656
5642,2022-12-15,IndiGo,Delhi,Kolkata,17:30,19:40,2h 10m,Non,11939
5643,2022-12-15,Air India,Delhi,Kolkata,07:10,08:05,24h 55m,1,12045
5644,2022-12-15,IndiGo,Delhi,Kolkata,19:40,00:50,5h 10m,1,12158
5645,2022-12-15,IndiGo,Delhi,Kolkata,16:45,23:15,6h 30m,1,12379
5646,2022-12-15,IndiGo,Delhi,Kolkata,14:15,20:35,6h 20m,1,12412
5647,2022-12-15,IndiGo,Delhi,Kolkata,02:00,08:50,6h 50m,1,12412
5648,2022-12-15,IndiGo,Delhi,Kolkata,13:25,20:30,7h 5m,1,12674
5649,2022-12-15,IndiGo,Delhi,Kolkata,13:55,18:45,4h 50m,1,12706
5650,2022-12-15,IndiGo,Delhi,Kolkata,06:40,13:15,6h 35m,1,12832
5651,2022-12-15,Air India,Delhi,Kolkata,18:55,22:20,27h 25m,1,12957
5652,2022-12-15,IndiGo,Delhi,Kolkata,18:25,01:25,7h,1,13094
5653,2022-12-15,Vistara,Delhi,Kolkata,11:10,19:55,8h 45m,2,13177
5654,2022-12-15,IndiGo,Delhi,Kolkata,02:10,08:25,6h 15m,1,13270
5655,2022-12-15,Air India,Delhi,Kolkata,09:25,16:45,7h 20m,2,13377
5656,2022-12-15,Air India,Delhi,Kolkata,09:00,23:50,14h 50m,1,13620
5657,2022-12-15,Air India,Delhi,Kolkata,08:00,23:50,15h 50m,1,13620
5658,2022-12-15,Air India,Delhi,Kolkata,07:00,23:50,16h 50m,1,13620
5659,2022-12-15,Air India,Delhi,Kolkata,21:15,23:50,26h 35m,2,13717
5660,2022-12-15,Air India,Delhi,Kolkata,14:15,23:50,33h 35m,2,13717
5661,2022-12-15,IndiGo,Delhi,Kolkata,06:10,12:40,6h 30m,1,13779
5662,2022-12-15,IndiGo,Delhi,Kolkata,13:40,20:05,6h 25m,1,14092
5663,2022-12-15,Go First,Delhi,Kolkata,17:55,09:40,15h 45m,1,14104
5664,2022-12-15,Air India,Delhi,Kolkata,17:50,23:50,6h,1,14145
5665,2022-12-15,Air India,Delhi,Kolkata,14:30,23:50,9h 20m,2,14145
5666,2022-12-15,Air India,Delhi,Kolkata,14:00,23:50,9h 50m,1,14145
5667,2022-12-15,Air India,Delhi,Kolkata,22:30,08:50,10h 20m,1,14145
5668,2022-12-15,Air India,Delhi,Kolkata,20:00,08:50,12h 50m,1,14145
5669,2022-12-15,Air India,Delhi,Kolkata,10:00,23:50,13h 50m,1,14145
5670,2022-12-15,Air India,Delhi,Kolkata,09:00,08:50,23h 50m,1,14145
5671,2022-12-15,Air India,Delhi,Kolkata,08:00,08:50,24h 50m,1,14145
5672,2022-12-15,Air India,Delhi,Kolkata,07:00,08:50,25h 50m,1,14145
5673,2022-12-15,IndiGo,Delhi,Kolkata,07:55,12:40,4h 45m,1,14197
5674,2022-12-15,Vistara,Delhi,Kolkata,21:20,09:40,12h 20m,2,14321
5675,2022-12-15,Air India,Delhi,Kolkata,05:55,23:50,17h 55m,2,14562
5676,2022-12-15,Air India,Delhi,Kolkata,21:20,08:50,11h 30m,1,14670
5677,2022-12-15,Air India,Delhi,Kolkata,19:00,08:50,13h 50m,1,14670
5678,2022-12-15,Air India,Delhi,Kolkata,20:40,10:40,14h,1,14670
5679,2022-12-15,Air India,Delhi,Kolkata,17:50,08:50,15h,1,14670
5680,2022-12-15,Air India,Delhi,Kolkata,14:30,08:50,18h 20m,2,14670
5681,2022-12-15,Air India,Delhi,Kolkata,16:10,10:40,18h 30m,1,14670
5682,2022-12-15,Air India,Delhi,Kolkata,14:00,08:50,18h 50m,1,14670
5683,2022-12-15,Air India,Delhi,Kolkata,09:45,10:40,24h 55m,1,14670
5684,2022-12-15,Air India,Delhi,Kolkata,05:45,10:40,28h 55m,1,14670
5685,2022-12-15,Vistara,Delhi,Kolkata,14:20,19:55,5h 35m,1,14723
5686,2022-12-15,Vistara,Delhi,Kolkata,11:40,19:55,8h 15m,1,14723
5687,2022-12-15,Vistara,Delhi,Kolkata,09:30,19:55,10h 25m,1,14723
5688,2022-12-15,Vistara,Delhi,Kolkata,08:50,19:55,11h 5m,1,14723
5689,2022-12-15,Vistara,Delhi,Kolkata,21:55,09:40,11h 45m,1,14723
5690,2022-12-15,Vistara,Delhi,Kolkata,07:30,19:55,12h 25m,1,14723
5691,2022-12-15,Vistara,Delhi,Kolkata,20:40,09:40,13h,1,14723
5692,2022-12-15,Vistara,Delhi,Kolkata,06:00,19:55,13h 55m,1,14723
5693,2022-12-15,Vistara,Delhi,Kolkata,19:45,09:40,13h 55m,1,14723
5694,2022-12-15,Vistara,Delhi,Kolkata,19:00,09:40,14h 40m,1,14723
5695,2022-12-15,Vistara,Delhi,Kolkata,17:45,09:40,15h 55m,1,14723
5696,2022-12-15,Vistara,Delhi,Kolkata,16:45,09:40,16h 55m,1,14723
5697,2022-12-15,Vistara,Delhi,Kolkata,10:20,19:55,9h 35m,1,14775
5698,2022-12-15,Vistara,Delhi,Kolkata,15:30,09:40,18h 10m,1,14775
5699,2022-12-15,Air India,Delhi,Kolkata,11:20,23:50,36h 30m,2,14989
5700,2022-12-15,Vistara,Delhi,Kolkata,09:30,16:55,7h 25m,1,15038
5701,2022-12-15,Vistara,Delhi,Kolkata,08:50,16:55,8h 5m,1,15038
5702,2022-12-15,Vistara,Delhi,Kolkata,07:30,16:55,9h 25m,1,15038
5703,2022-12-15,Vistara,Delhi,Kolkata,06:00,16:55,10h 55m,1,15038
5704,2022-12-15,Vistara,Delhi,Kolkata,21:55,19:55,22h,1,15038
5705,2022-12-15,Vistara,Delhi,Kolkata,20:40,19:55,23h 15m,1,15038
5706,2022-12-15,Vistara,Delhi,Kolkata,19:45,19:55,24h 10m,1,15038
5707,2022-12-15,Vistara,Delhi,Kolkata,19:00,19:55,24h 55m,1,15038
5708,2022-12-15,Vistara,Delhi,Kolkata,17:45,19:55,26h 10m,1,15038
5709,2022-12-15,Vistara,Delhi,Kolkata,16:45,19:55,27h 10m,1,15038
5710,2022-12-15,Vistara,Delhi,Kolkata,10:20,16:55,6h 35m,1,15090
5711,2022-12-15,Vistara,Delhi,Kolkata,15:30,19:55,28h 25m,1,15090
5712,2022-12-15,Go First,Delhi,Kolkata,05:45,22:40,16h 55m,1,15280
5713,2022-12-15,Vistara,Delhi,Kolkata,12:50,19:55,7h 5m,1,15563
5714,2022-12-15,Vistara,Delhi,Kolkata,21:55,16:55,19h,1,16665
5715,2022-12-15,Vistara,Delhi,Kolkata,20:40,16:55,20h 15m,1,16665
5716,2022-12-15,Vistara,Delhi,Kolkata,19:45,16:55,21h 10m,1,16665
5717,2022-12-15,Vistara,Delhi,Kolkata,19:00,16:55,21h 55m,1,16665
5718,2022-12-15,Vistara,Delhi,Kolkata,17:45,16:55,23h 10m,1,16665
5719,2022-12-15,Vistara,Delhi,Kolkata,16:45,16:55,24h 10m,1,16665
5720,2022-12-15,Vistara,Delhi,Kolkata,15:30,16:55,25h 25m,1,16718
5721,2022-12-15,Air India,Delhi,Kolkata,09:45,08:05,22h 20m,1,17295
5722,2022-12-15,IndiGo,Delhi,Kolkata,14:30,19:45,5h 15m,1,17399
5723,2022-12-15,Vistara,Delhi,Kolkata,11:10,19:55,8h 45m,2,17978
5724,2022-12-15,Vistara,Delhi,Kolkata,07:40,19:55,12h 15m,2,18469
5725,2022-12-15,IndiGo,Delhi,Kolkata,12:55,20:05,7h 10m,1,27217
5726,2022-11-03,IndiGo,Delhi,Mumbai,21:00,07:05,10h 5m,1,11362
5727,2022-11-03,Air Asia,Delhi,Mumbai,13:35,04:00,14h 25m,2,13096
5728,2022-11-03,Air India,Delhi,Mumbai,20:40,08:10,11h 30m,1,14901
5729,2022-11-03,Air India,Delhi,Mumbai,16:10,08:10,16h,1,14901
5730,2022-11-03,Air India,Delhi,Mumbai,18:40,11:55,17h 15m,1,15090
5731,2022-11-03,Air India,Delhi,Mumbai,14:40,16:25,25h 45m,1,15090
5732,2022-11-03,Air India,Delhi,Mumbai,20:40,10:00,13h 20m,1,15846
5733,2022-11-03,Air India,Delhi,Mumbai,16:10,10:00,17h 50m,1,15846
5734,2022-11-03,IndiGo,Delhi,Mumbai,22:00,05:50,7h 50m,1,16305
5735,2022-11-03,SpiceJet,Delhi,Mumbai,20:10,10:30,14h 20m,1,16428
5736,2022-11-03,IndiGo,Delhi,Mumbai,22:00,07:55,9h 55m,1,16486
5737,2022-11-03,Go First,Delhi,Mumbai,22:20,10:25,12h 5m,1,17342
5738,2022-11-03,Air India,Delhi,Mumbai,20:40,23:50,27h 10m,1,17505
5739,2022-11-03,Vistara,Delhi,Mumbai,20:10,11:45,15h 35m,1,17610
5740,2022-11-03,Vistara,Delhi,Mumbai,20:10,14:30,18h 20m,1,17610
5741,2022-11-03,Vistara,Delhi,Mumbai,13:40,11:45,22h 5m,1,17610
5742,2022-11-03,Vistara,Delhi,Mumbai,13:40,14:30,24h 50m,1,17610
5743,2022-11-03,Vistara,Delhi,Mumbai,17:35,11:45,18h 10m,1,18450
5744,2022-11-03,Vistara,Delhi,Mumbai,17:35,14:30,20h 55m,1,18450
5745,2022-11-03,Go First,Delhi,Mumbai,19:25,23:25,4h,1,19061
5746,2022-11-03,Go First,Delhi,Mumbai,13:40,19:40,6h,1,19262
5747,2022-11-03,Go First,Delhi,Mumbai,13:40,20:10,6h 30m,1,19262
5748,2022-11-03,Go First,Delhi,Mumbai,13:40,01:20,11h 40m,1,19262
5749,2022-11-03,Air India,Delhi,Mumbai,16:45,17:15,24h 30m,1,20056
5750,2022-11-03,Vistara,Delhi,Mumbai,17:35,10:00,16h 25m,1,20549
5751,2022-11-03,IndiGo,Delhi,Mumbai,23:40,05:50,6h 10m,1,20976
5752,2022-11-03,IndiGo,Delhi,Mumbai,20:20,05:50,9h 30m,1,20976
5753,2022-11-03,Vistara,Delhi,Mumbai,17:35,07:35,14h,1,21075
5754,2022-11-03,IndiGo,Delhi,Mumbai,23:40,07:55,8h 15m,1,21157
5755,2022-11-03,IndiGo,Delhi,Mumbai,22:45,07:25,8h 40m,1,21337
5756,2022-11-03,Vistara,Delhi,Mumbai,20:10,09:00,12h 50m,1,21600
5757,2022-11-03,Vistara,Delhi,Mumbai,13:40,09:00,19h 20m,1,21600
5758,2022-11-03,Vistara,Delhi,Mumbai,17:50,23:30,5h 40m,1,21810
5759,2022-11-03,Go First,Delhi,Mumbai,21:50,09:45,11h 55m,1,21826
5760,2022-11-03,IndiGo,Delhi,Mumbai,23:40,10:05,10h 25m,1,22321
5761,2022-11-03,Vistara,Delhi,Mumbai,17:35,09:00,15h 25m,1,22440
5762,2022-11-03,Air Asia,Delhi,Mumbai,13:35,02:20,12h 45m,2,22887
5763,2022-11-03,IndiGo,Delhi,Mumbai,14:30,23:10,8h 40m,1,23227
5764,2022-11-03,Vistara,Delhi,Mumbai,17:10,11:15,18h 5m,1,23385
5765,2022-11-03,Air Asia,Delhi,Mumbai,13:35,19:55,6h 20m,1,23620
5766,2022-11-03,Vistara,Delhi,Mumbai,21:20,06:15,8h 55m,1,23732
5767,2022-11-03,Vistara,Delhi,Mumbai,18:00,06:15,12h 15m,1,23732
5768,2022-11-03,Vistara,Delhi,Mumbai,17:50,11:00,17h 10m,1,23910
5769,2022-11-03,SpiceJet,Delhi,Mumbai,17:15,13:15,20h,1,24139
5770,2022-11-03,Vistara,Delhi,Mumbai,13:40,22:35,8h 55m,1,24750
5771,2022-11-03,Vistara,Delhi,Mumbai,20:10,22:35,26h 25m,1,24750
5772,2022-11-03,Vistara,Delhi,Mumbai,18:00,23:05,5h 5m,1,25170
5773,2022-11-03,Vistara,Delhi,Mumbai,21:20,09:40,12h 20m,1,25170
5774,2022-11-03,Vistara,Delhi,Mumbai,18:00,09:40,15h 40m,1,25170
5775,2022-11-03,Air Asia,Delhi,Mumbai,20:10,02:20,6h 10m,1,25510
5776,2022-11-03,Air Asia,Delhi,Mumbai,20:10,04:00,7h 50m,1,25510
5777,2022-11-03,Air Asia,Delhi,Mumbai,20:10,06:55,10h 45m,1,25510
5778,2022-11-03,Air India,Delhi,Mumbai,22:00,08:10,10h 10m,1,26010
5779,2022-11-03,Air India,Delhi,Mumbai,22:00,16:50,18h 50m,1,26010
5780,2022-11-03,Vistara,Delhi,Mumbai,21:20,23:05,25h 45m,1,27512
5781,2022-11-03,Vistara,Delhi,Mumbai,20:40,08:15,11h 35m,1,28110
5782,2022-11-03,Vistara,Delhi,Mumbai,17:10,22:00,4h 50m,1,28425
5783,2022-11-03,Vistara,Delhi,Mumbai,20:40,11:25,14h 45m,1,28740
5784,2022-11-03,Vistara,Delhi,Mumbai,17:35,14:35,21h,1,29055
5785,2022-11-03,Vistara,Delhi,Mumbai,20:40,10:10,13h 30m,1,30630
5786,2022-11-03,Vistara,Delhi,Mumbai,20:40,20:15,23h 35m,1,30630
5787,2022-11-03,Vistara,Delhi,Mumbai,14:45,10:00,19h 15m,1,31049
5788,2022-11-03,Air India,Delhi,Mumbai,18:30,16:25,21h 55m,1,31544
5789,2022-11-03,Vistara,Delhi,Mumbai,14:45,07:35,16h 50m,1,31575
5790,2022-11-03,Air India,Delhi,Mumbai,20:15,20:30,24h 15m,1,34200
5791,2022-11-03,Air India,Delhi,Mumbai,15:05,21:30,6h 25m,1,37424
5792,2022-11-03,Air India,Delhi,Mumbai,15:05,23:20,8h 15m,1,37424
5793,2022-11-03,Air India,Delhi,Mumbai,15:05,08:35,17h 30m,1,37424
5794,2022-11-03,Vistara,Delhi,Mumbai,13:45,22:00,8h 15m,1,38190
5795,2022-11-03,Vistara,Delhi,Mumbai,19:55,08:15,12h 20m,1,38684
5796,2022-11-03,Vistara,Delhi,Mumbai,19:55,11:25,15h 30m,1,39314
5797,2022-11-03,Vistara,Delhi,Mumbai,14:45,14:35,23h 50m,1,39555
5798,2022-11-03,Vistara,Delhi,Mumbai,19:55,10:10,14h 15m,1,41204
5799,2022-11-03,Vistara,Delhi,Mumbai,19:55,20:15,24h 20m,1,41204
5800,2022-11-03,Vistara,Delhi,Mumbai,20:30,20:15,23h 45m,1,42075
5801,2022-11-04,Go First,Delhi,Mumbai,23:55,02:05,2h 10m,Non,8789
5802,2022-11-04,Go First,Delhi,Mumbai,23:00,01:10,2h 10m,Non,8789
5803,2022-11-04,IndiGo,Delhi,Mumbai,21:00,07:05,10h 5m,1,11257
5804,2022-11-04,Air India,Delhi,Mumbai,13:15,18:05,4h 50m,1,11310
5805,2022-11-04,IndiGo,Delhi,Mumbai,06:55,11:30,4h 35m,1,11519
5806,2022-11-04,Go First,Delhi,Mumbai,23:40,01:55,2h 15m,Non,11729
5807,2022-11-04,Go First,Delhi,Mumbai,23:59,10:40,10h 41m,1,12111
5808,2022-11-04,Go First,Delhi,Mumbai,23:59,15:15,15h 16m,1,12111
5809,2022-11-04,SpiceJet,Delhi,Mumbai,06:15,10:50,4h 35m,1,12360
5810,2022-11-04,Air Asia,Delhi,Mumbai,13:35,04:00,14h 25m,2,13096
5811,2022-11-04,IndiGo,Delhi,Mumbai,13:20,23:35,10h 15m,1,13199
5812,2022-11-04,SpiceJet,Delhi,Mumbai,20:10,10:30,14h 20m,1,13278
5813,2022-11-04,IndiGo,Delhi,Mumbai,13:20,18:40,5h 20m,1,13619
5814,2022-11-04,IndiGo,Delhi,Mumbai,13:20,21:35,8h 15m,1,13696
5815,2022-11-04,IndiGo,Delhi,Mumbai,13:20,20:00,6h 40m,1,13980
5816,2022-11-04,IndiGo,Delhi,Mumbai,05:15,09:45,4h 30m,1,14407
5817,2022-11-04,IndiGo,Delhi,Mumbai,09:25,17:50,8h 25m,1,14879
5818,2022-11-04,Vistara,Delhi,Mumbai,17:35,09:00,15h 25m,1,14901
5819,2022-11-04,Vistara,Delhi,Mumbai,13:40,09:00,19h 20m,1,14901
5820,2022-11-04,Vistara,Delhi,Mumbai,07:40,09:00,25h 20m,1,14901
5821,2022-11-04,Go First,Delhi,Mumbai,10:20,18:20,8h,1,15053
5822,2022-11-04,Air India,Delhi,Mumbai,05:30,16:25,10h 55m,1,15090
